,date,name,point
637,2021-01-14,너의 이름은.,8.78
638,2021-01-14,화양연화,8.75
639,2021-01-14,맨체스터 바이 더 씨,8.72
640,2021-01-14,찬실이는 복도 많지,8.70
641,2021-01-14,귀여운 여인,8.70
642,2021-01-14,피아노,8.66
643,2021-01-14,토탈 이클립스,8.65
644,2021-01-14,퐁네프의 연인들,8.63
645,2021-01-14,라라랜드,8.61
646,2021-01-14,철도원,8.59
647,2021-01-14,내일을 위한 시간,8.54
648,2021-01-14,백엔의 사랑,8.51
649,2021-01-14,아비정전,8.49
650,2021-01-14,스윙키즈,8.40
651,2021-01-14,초속5센티미터,8.36
652,2021-01-14,삼진그룹 영어토익반,8.35
653,2021-01-14,너의 췌장을 먹고 싶어,8.34
654,2021-01-14,패터슨,8.29
655,2021-01-14,나의 사적인 여자친구,8.20
656,2021-01-14,테넷,8.19
657,2021-01-14,런,8.14
658,2021-01-14,너의 췌장을 먹고 싶어,8.08
659,2021-01-14,무드 인디고,8.02
660,2021-01-14,블레이드 러너 2049,7.99
661,2021-01-14,날씨의 아이,7.98
662,2021-01-14,아이 엠 러브,7.85
663,2021-01-14,신과함께-죄와 벌,7.83
664,2021-01-14,반교: 디텐션,7.80
665,2021-01-15,극장판 바이올렛 에버가든,9.51
666,2021-01-15,가나의 혼인잔치: 언약,9.48
667,2021-01-15,언플랜드,9.42
668,2021-01-15,부활: 그 증거,9.40
669,2021-01-15,늑대와 춤을,9.29
670,2021-01-15,인생,9.28
671,2021-01-15,페이트 스테이 나이트 헤븐즈필 III.스프링 송,9.26
672,2021-01-15,일 포스티노,9.16
673,2021-01-15,제리 맥과이어,9.16
674,2021-01-15,사랑의 블랙홀,9.15
675,2021-01-15,러브레터,9.12
676,2021-01-15,노팅 힐,9.08
677,2021-01-15,타오르는 여인의 초상,9.06
678,2021-01-15,글루미 선데이,9.06
679,2021-01-15,노트북,9.05
680,2021-01-15,굿바이,9.04
681,2021-01-15,비긴 어게인,9.04
682,2021-01-15,남매의 여름밤,8.95
683,2021-01-15,러브 액츄얼리,8.93
684,2021-01-15,담보,8.92
685,2021-01-15,해리가 샐리를 만났을 때,8.88
686,2021-01-15,1917,8.87
687,2021-01-15,이별의 아침에 약속의 꽃을 장식하자,8.83
688,2021-01-15,라빠르망,8.81
689,2021-01-15,너의 이름은.,8.79
690,2021-01-15,화양연화,8.74
691,2021-01-15,맨체스터 바이 더 씨,8.72
692,2021-01-15,찬실이는 복도 많지,8.70
693,2021-01-15,귀여운 여인,8.70
694,2021-01-15,피아노,8.66
695,2021-01-15,토탈 이클립스,8.65
696,2021-01-15,프란츠,8.65
697,2021-01-15,퐁네프의 연인들,8.63
698,2021-01-15,라라랜드,8.61
699,2021-01-15,철도원,8.59
700,2021-01-15,내일을 위한 시간,8.54
701,2021-01-15,백엔의 사랑,8.51
702,2021-01-15,아비정전,8.49
703,2021-01-15,스윙키즈,8.40
704,2021-01-15,초속5센티미터,8.36
705,2021-01-15,삼진그룹 영어토익반,8.35
706,2021-01-15,너의 췌장을 먹고 싶어,8.34
707,2021-01-15,패터슨,8.29
708,2021-01-15,나의 사적인 여자친구,8.20
709,2021-01-15,테넷,8.19
710,2021-01-15,런,8.14
711,2021-01-15,너의 췌장을 먹고 싶어,8.08
712,2021-01-15,무드 인디고,8.02
713,2021-01-15,블레이드 러너 2049,7.99
714,2021-01-15,날씨의 아이,7.98
715,2021-01-16,극장판 바이올렛 에버가든,9.52
716,2021-01-16,가나의 혼인잔치: 언약,9.49
717,2021-01-16,언플랜드,9.42
718,2021-01-16,부활: 그 증거,9.40
719,2021-01-16,늑대와 춤을,9.29
720,2021-01-16,인생,9.28
721,2021-01-16,페이트 스테이 나이트 헤븐즈필 III.스프링 송,9.26
722,2021-01-16,제리 맥과이어,9.16
723,2021-01-16,사랑의 블랙홀,9.15
724,2021-01-16,러브레터,9.12
725,2021-01-16,노팅 힐,9.08
726,2021-01-16,글루미 선데이,9.06
727,2021-01-16,타오르는 여인의 초상,9.06
728,2021-01-16,노트북,9.05
729,2021-01-16,굿바이,9.04
730,2021-01-16,비긴 어게인,9.04
731,2021-01-16,남매의 여름밤,8.95
732,2021-01-16,러브 액츄얼리,8.93
733,2021-01-16,담보,8.92
734,2021-01-16,해리가 샐리를 만났을 때,8.88
735,2021-01-16,1917,8.87
736,2021-01-16,이별의 아침에 약속의 꽃을 장식하자,8.83
737,2021-01-16,라빠르망,8.81
738,2021-01-16,너의 이름은.,8.79
739,2021-01-16,화양연화,8.73
740,2021-01-16,맨체스터 바이 더 씨,8.72
741,2021-01-16,찬실이는 복도 많지,8.70
742,2021-01-16,귀여운 여인,8.70
743,2021-01-16,족벌 두 신문 이야기,8.67
744,2021-01-16,피아노,8.67
745,2021-01-16,토탈 이클립스,8.65
746,2021-01-16,프란츠,8.65
747,2021-01-16,퐁네프의 연인들,8.63
748,2021-01-16,라라랜드,8.61
749,2021-01-16,철도원,8.59
750,2021-01-16,내일을 위한 시간,8.54
751,2021-01-16,백엔의 사랑,8.51
752,2021-01-16,아비정전,8.49
753,2021-01-16,스윙키즈,8.40
754,2021-01-16,초속5센티미터,8.36
755,2021-01-16,삼진그룹 영어토익반,8.35
756,2021-01-16,너의 췌장을 먹고 싶어,8.35
757,2021-01-16,패터슨,8.29
758,2021-01-16,나의 사적인 여자친구,8.20
759,2021-01-16,테넷,8.19
760,2021-01-16,런,8.14
761,2021-01-16,너의 췌장을 먹고 싶어,8.08
762,2021-01-16,무드 인디고,8.02
763,2021-01-16,블레이드 러너 2049,7.99
764,2021-01-16,날씨의 아이,7.98
765,2021-01-17,극장판 바이올렛 에버가든,9.52
766,2021-01-17,가나의 혼인잔치: 언약,9.49
767,2021-01-17,언플랜드,9.41
768,2021-01-17,부활: 그 증거,9.41
769,2021-01-17,늑대와 춤을,9.30
770,2021-01-17,인생,9.28
771,2021-01-17,페이트 스테이 나이트 헤븐즈필 III.스프링 송,9.26
772,2021-01-17,제리 맥과이어,9.16
773,2021-01-17,사랑의 블랙홀,9.15
774,2021-01-17,러브레터,9.12
775,2021-01-17,노팅 힐,9.08
776,2021-01-17,글루미 선데이,9.06
777,2021-01-17,타오르는 여인의 초상,9.06
778,2021-01-17,노트북,9.05
779,2021-01-17,굿바이,9.04
780,2021-01-17,비긴 어게인,9.04
781,2021-01-17,남매의 여름밤,8.95
782,2021-01-17,러브 액츄얼리,8.93
783,2021-01-17,담보,8.92
784,2021-01-17,해리가 샐리를 만났을 때,8.88
785,2021-01-17,1917,8.87
786,2021-01-17,이별의 아침에 약속의 꽃을 장식하자,8.83
787,2021-01-17,라빠르망,8.81
788,2021-01-17,너의 이름은.,8.79
789,2021-01-17,화양연화,8.73
790,2021-01-17,맨체스터 바이 더 씨,8.72
791,2021-01-17,찬실이는 복도 많지,8.70
792,2021-01-17,족벌 두 신문 이야기,8.69
793,2021-01-17,토탈 이클립스,8.65
794,2021-01-17,프란츠,8.65
795,2021-01-17,라라랜드,8.61
796,2021-01-17,철도원,8.59
797,2021-01-17,내일을 위한 시간,8.53
798,2021-01-17,백엔의 사랑,8.51
799,2021-01-17,아비정전,8.49
800,2021-01-17,스윙키즈,8.40
801,2021-01-17,초속5센티미터,8.36
802,2021-01-17,삼진그룹 영어토익반,8.35
803,2021-01-17,너의 췌장을 먹고 싶어,8.35
804,2021-01-17,나의 사적인 여자친구,8.20
805,2021-01-17,테넷,8.19
806,2021-01-17,런,8.14
807,2021-01-17,너의 췌장을 먹고 싶어,8.08
808,2021-01-17,무드 인디고,8.02
809,2021-01-17,블레이드 러너 2049,7.99
810,2021-01-17,날씨의 아이,7.98
811,2021-01-17,아이 엠 러브,7.85
812,2021-01-17,신과함께-죄와 벌,7.83
813,2021-01-17,반교: 디텐션,7.80
814,2021-01-17,펀치 드렁크 러브,7.72
815,2021-01-18,극장판 바이올렛 에버가든,9.52
816,2021-01-18,가나의 혼인잔치: 언약,9.49
817,2021-01-18,언플랜드,9.41
818,2021-01-18,부활: 그 증거,9.41
819,2021-01-18,늑대와 춤을,9.29
820,2021-01-18,인생,9.28
821,2021-01-18,페이트 스테이 나이트 헤븐즈필 III.스프링 송,9.26
822,2021-01-18,제리 맥과이어,9.16
823,2021-01-18,사랑의 블랙홀,9.15
824,2021-01-18,러브레터,9.12
825,2021-01-18,노팅 힐,9.08
826,2021-01-18,글루미 선데이,9.06
827,2021-01-18,타오르는 여인의 초상,9.06
828,2021-01-18,노트북,9.05
829,2021-01-18,굿바이,9.04
830,2021-01-18,비긴 어게인,9.04
831,2021-01-18,남매의 여름밤,8.95
832,2021-01-18,러브 액츄얼리,8.93
833,2021-01-18,담보,8.92
834,2021-01-18,해리가 샐리를 만났을 때,8.88
835,2021-01-18,1917,8.87
836,2021-01-18,이별의 아침에 약속의 꽃을 장식하자,8.83
837,2021-01-18,라빠르망,8.81
838,2021-01-18,너의 이름은.,8.79
839,2021-01-18,화양연화,8.73
840,2021-01-18,맨체스터 바이 더 씨,8.72
841,2021-01-18,족벌 두 신문 이야기,8.71
842,2021-01-18,찬실이는 복도 많지,8.71
843,2021-01-18,토탈 이클립스,8.65
844,2021-01-18,프란츠,8.65
845,2021-01-18,라라랜드,8.61
846,2021-01-18,철도원,8.59
847,2021-01-18,내일을 위한 시간,8.54
848,2021-01-18,백엔의 사랑,8.51
849,2021-01-18,아비정전,8.50
850,2021-01-18,스윙키즈,8.40
851,2021-01-18,초속5센티미터,8.36
852,2021-01-18,삼진그룹 영어토익반,8.35
853,2021-01-18,너의 췌장을 먹고 싶어,8.35
854,2021-01-18,나의 사적인 여자친구,8.20
855,2021-01-18,테넷,8.19
856,2021-01-18,런,8.14
857,2021-01-18,너의 췌장을 먹고 싶어,8.08
858,2021-01-18,무드 인디고,8.02
859,2021-01-18,블레이드 러너 2049,7.99
860,2021-01-18,날씨의 아이,7.98
861,2021-01-18,아이 엠 러브,7.85
862,2021-01-18,신과함께-죄와 벌,7.83
863,2021-01-18,반교: 디텐션,7.80
864,2021-01-18,펀치 드렁크 러브,7.72
865,2021-01-19,극장판 바이올렛 에버가든,9.52
866,2021-01-19,가나의 혼인잔치: 언약,9.49
867,2021-01-19,언플랜드,9.42
868,2021-01-19,부활: 그 증거,9.41
869,2021-01-19,늑대와 춤을,9.29
870,2021-01-19,인생,9.28
871,2021-01-19,페이트 스테이 나이트 헤븐즈필 III.스프링 송,9.26
872,2021-01-19,제리 맥과이어,9.16
873,2021-01-19,사랑의 블랙홀,9.15
874,2021-01-19,러브레터,9.12
875,2021-01-19,노팅 힐,9.08
876,2021-01-19,글루미 선데이,9.06
877,2021-01-19,타오르는 여인의 초상,9.06
878,2021-01-19,노트북,9.05
879,2021-01-19,굿바이,9.04
880,2021-01-19,비긴 어게인,9.04
881,2021-01-19,남매의 여름밤,8.95
882,2021-01-19,러브 액츄얼리,8.93
883,2021-01-19,담보,8.92
884,2021-01-19,해리가 샐리를 만났을 때,8.88
885,2021-01-19,1917,8.87
886,2021-01-19,라빠르망,8.81
887,2021-01-19,너의 이름은.,8.79
888,2021-01-19,화양연화,8.74
889,2021-01-19,족벌 두 신문 이야기,8.73
890,2021-01-19,맨체스터 바이 더 씨,8.72
891,2021-01-19,찬실이는 복도 많지,8.71
892,2021-01-19,토탈 이클립스,8.65
893,2021-01-19,프란츠,8.65
894,2021-01-19,라라랜드,8.61
895,2021-01-19,내일을 위한 시간,8.54
896,2021-01-19,백엔의 사랑,8.51
897,2021-01-19,아비정전,8.50
898,2021-01-19,스윙키즈,8.40
899,2021-01-19,초속5센티미터,8.36
900,2021-01-19,삼진그룹 영어토익반,8.35
901,2021-01-19,너의 췌장을 먹고 싶어,8.35
902,2021-01-19,나의 사적인 여자친구,8.20
903,2021-01-19,테넷,8.19
904,2021-01-19,런,8.13
905,2021-01-19,너의 췌장을 먹고 싶어,8.08
906,2021-01-19,무드 인디고,8.02
907,2021-01-19,블레이드 러너 2049,7.99
908,2021-01-19,날씨의 아이,7.98
909,2021-01-19,아이 엠 러브,7.85
910,2021-01-19,신과함께-죄와 벌,7.83
911,2021-01-19,반교: 디텐션,7.80
912,2021-01-19,펀치 드렁크 러브,7.72
913,2021-01-19,"안녕, 티라노: 영원히, 함께",7.59
914,2021-01-19,루비 스팍스,7.51
915,2021-01-20,소울,9.53
916,2021-01-20,극장판 바이올렛 에버가든,9.52
917,2021-01-20,가나의 혼인잔치: 언약,9.49
918,2021-01-20,언플랜드,9.42
919,2021-01-20,부활: 그 증거,9.41
920,2021-01-20,늑대와 춤을,9.29
921,2021-01-20,인생,9.28
922,2021-01-20,페이트 스테이 나이트 헤븐즈필 III.스프링 송,9.26
923,2021-01-20,사랑의 블랙홀,9.15
924,2021-01-20,러브레터,9.12
925,2021-01-20,노팅 힐,9.09
926,2021-01-20,타오르는 여인의 초상,9.06
927,2021-01-20,노트북,9.05
928,2021-01-20,굿바이,9.04
929,2021-01-20,비긴 어게인,9.04
930,2021-01-20,남매의 여름밤,8.95
931,2021-01-20,러브 액츄얼리,8.93
932,2021-01-20,담보,8.92
933,2021-01-20,해리가 샐리를 만났을 때,8.88
934,2021-01-20,이별의 아침에 약속의 꽃을 장식하자,8.83
935,2021-01-20,라빠르망,8.81
936,2021-01-20,너의 이름은.,8.79
937,2021-01-20,화양연화,8.75
938,2021-01-20,족벌 두 신문 이야기,8.74
939,2021-01-20,맨체스터 바이 더 씨,8.72
940,2021-01-20,찬실이는 복도 많지,8.71
941,2021-01-20,프란츠,8.65
942,2021-01-20,라라랜드,8.61
943,2021-01-20,내일을 위한 시간,8.54
944,2021-01-20,백엔의 사랑,8.51
945,2021-01-20,아비정전,8.50
946,2021-01-20,초속5센티미터,8.36
947,2021-01-20,삼진그룹 영어토익반,8.35
948,2021-01-20,너의 췌장을 먹고 싶어,8.35
949,2021-01-20,나의 사적인 여자친구,8.20
950,2021-01-20,테넷,8.19
951,2021-01-20,런,8.13
952,2021-01-20,너의 췌장을 먹고 싶어,8.08
953,2021-01-20,무드 인디고,8.02
954,2021-01-20,날씨의 아이,7.98
955,2021-01-20,아이 엠 러브,7.85
956,2021-01-20,신과함께-죄와 벌,7.83
957,2021-01-20,펀치 드렁크 러브,7.72
958,2021-01-20,"안녕, 티라노: 영원히, 함께",7.59
959,2021-01-20,루비 스팍스,7.51
960,2021-01-20,도굴,7.30
961,2021-01-20,애비규환,7.03
962,2021-01-20,조제,6.54
963,2021-01-20,이웃사촌,5.98
964,2021-01-20,원더 우먼 1984,5.23
965,2021-01-21,극장판 바이올렛 에버가든,9.52
966,2021-01-21,소울,9.51
967,2021-01-21,가나의 혼인잔치: 언약,9.49
968,2021-01-21,언플랜드,9.42
969,2021-01-21,부활: 그 증거,9.41
970,2021-01-21,늑대와 춤을,9.29
971,2021-01-21,인생,9.28
972,2021-01-21,페이트 스테이 나이트 헤븐즈필 III.스프링 송,9.26
973,2021-01-21,어바웃 타임,9.17
974,2021-01-21,사랑의 블랙홀,9.15
975,2021-01-21,러브레터,9.12
976,2021-01-21,노팅 힐,9.09
977,2021-01-21,타오르는 여인의 초상,9.06
978,2021-01-21,굿바이,9.04
979,2021-01-21,남매의 여름밤,8.95
980,2021-01-21,러브 액츄얼리,8.93
981,2021-01-21,담보,8.92
982,2021-01-21,해리가 샐리를 만났을 때,8.88
983,2021-01-21,이별의 아침에 약속의 꽃을 장식하자,8.83
984,2021-01-21,라빠르망,8.81
985,2021-01-21,너의 이름은.,8.79
986,2021-01-21,화양연화,8.75
987,2021-01-21,족벌 두 신문 이야기,8.72
988,2021-01-21,맨체스터 바이 더 씨,8.72
989,2021-01-21,찬실이는 복도 많지,8.71
990,2021-01-21,프란츠,8.65
991,2021-01-21,라라랜드,8.61
992,2021-01-21,내일을 위한 시간,8.54
993,2021-01-21,백엔의 사랑,8.51
994,2021-01-21,아비정전,8.50
995,2021-01-21,초속5센티미터,8.36
996,2021-01-21,너의 췌장을 먹고 싶어,8.35
997,2021-01-21,삼진그룹 영어토익반,8.35
998,2021-01-21,나의 사적인 여자친구,8.20
999,2021-01-21,테넷,8.19
1000,2021-01-21,런,8.13
1001,2021-01-21,너의 췌장을 먹고 싶어,8.08
1002,2021-01-21,무드 인디고,8.02
1003,2021-01-21,날씨의 아이,7.98
1004,2021-01-21,아이 엠 러브,7.85
1005,2021-01-21,신과함께-죄와 벌,7.83
1006,2021-01-21,펀치 드렁크 러브,7.72
1007,2021-01-21,신과함께-인과 연,7.71
1008,2021-01-21,"안녕, 티라노: 영원히, 함께",7.59
1009,2021-01-21,루비 스팍스,7.51
1010,2021-01-21,도굴,7.30
1011,2021-01-21,애비규환,7.03
1012,2021-01-21,조제,6.52
1013,2021-01-21,이웃사촌,5.98
1014,2021-01-21,원더 우먼 1984,5.22
1015,2021-01-22,극장판 바이올렛 에버가든,9.52
1016,2021-01-22,소울,9.51
1017,2021-01-22,가나의 혼인잔치: 언약,9.49
1018,2021-01-22,언플랜드,9.42
1019,2021-01-22,부활: 그 증거,9.41
1020,2021-01-22,늑대와 춤을,9.29
1021,2021-01-22,인생,9.28
1022,2021-01-22,페이트 스테이 나이트 헤븐즈필 III.스프링 송,9.26
1023,2021-01-22,어바웃 타임,9.18
1024,2021-01-22,사랑의 블랙홀,9.15
1025,2021-01-22,러브레터,9.12
1026,2021-01-22,노팅 힐,9.09
1027,2021-01-22,타오르는 여인의 초상,9.06
1028,2021-01-22,굿바이,9.04
1029,2021-01-22,남매의 여름밤,8.95
1030,2021-01-22,러브 액츄얼리,8.93
1031,2021-01-22,담보,8.92
1032,2021-01-22,해리가 샐리를 만났을 때,8.88
1033,2021-01-22,이별의 아침에 약속의 꽃을 장식하자,8.83
1034,2021-01-22,라빠르망,8.81
1035,2021-01-22,너의 이름은.,8.79
1036,2021-01-22,화양연화,8.76
1037,2021-01-22,족벌 두 신문 이야기,8.72
1038,2021-01-22,맨체스터 바이 더 씨,8.72
1039,2021-01-22,찬실이는 복도 많지,8.71
1040,2021-01-22,프란츠,8.65
1041,2021-01-22,라라랜드,8.61
1042,2021-01-22,내일을 위한 시간,8.54
1043,2021-01-22,백엔의 사랑,8.51
1044,2021-01-22,아비정전,8.50
1045,2021-01-22,초속5센티미터,8.36
1046,2021-01-22,너의 췌장을 먹고 싶어,8.35
1047,2021-01-22,삼진그룹 영어토익반,8.35
1048,2021-01-22,나의 사적인 여자친구,8.20
1049,2021-01-22,테넷,8.19
1050,2021-01-22,런,8.13
1051,2021-01-22,너의 췌장을 먹고 싶어,8.08
1052,2021-01-22,무드 인디고,8.02
1053,2021-01-22,날씨의 아이,7.98
1054,2021-01-22,아이 엠 러브,7.85
1055,2021-01-22,신과함께-죄와 벌,7.83
1056,2021-01-22,신과함께-인과 연,7.71
1057,2021-01-22,"안녕, 티라노: 영원히, 함께",7.59
1058,2021-01-22,루비 스팍스,7.51
1059,2021-01-22,도굴,7.30
1060,2021-01-22,애비규환,7.02
1061,2021-01-22,조제,6.51
1062,2021-01-22,이웃사촌,5.99
1063,2021-01-22,원더 우먼 1984,5.21
1064,2021-01-23,극장판 바이올렛 에버가든,9.52
1065,2021-01-23,소울,9.48
1066,2021-01-23,가나의 혼인잔치: 언약,9.47
1067,2021-01-23,언플랜드,9.42
1068,2021-01-23,부활: 그 증거,9.41
1069,2021-01-23,늑대와 춤을,9.30
1070,2021-01-23,인생,9.28
1071,2021-01-23,페이트 스테이 나이트 헤븐즈필 III.스프링 송,9.26
1072,2021-01-23,어바웃 타임,9.18
1073,2021-01-23,사랑의 블랙홀,9.15
1074,2021-01-23,러브레터,9.12
1075,2021-01-23,노팅 힐,9.09
1076,2021-01-23,타오르는 여인의 초상,9.06
1077,2021-01-23,굿바이,9.04
1078,2021-01-23,남매의 여름밤,8.95
1079,2021-01-23,러브 액츄얼리,8.93
1080,2021-01-23,담보,8.91
1081,2021-01-23,해리가 샐리를 만났을 때,8.88
1082,2021-01-23,이별의 아침에 약속의 꽃을 장식하자,8.84
1083,2021-01-23,라빠르망,8.81
1084,2021-01-23,너의 이름은.,8.79
1085,2021-01-23,화양연화,8.76
1086,2021-01-23,족벌 두 신문 이야기,8.73
1087,2021-01-23,맨체스터 바이 더 씨,8.72
1088,2021-01-23,찬실이는 복도 많지,8.71
1089,2021-01-23,프란츠,8.65
1090,2021-01-23,라라랜드,8.61
1091,2021-01-23,내일을 위한 시간,8.54
1092,2021-01-23,백엔의 사랑,8.51
1093,2021-01-23,아비정전,8.50
1094,2021-01-23,초속5센티미터,8.36
1095,2021-01-23,너의 췌장을 먹고 싶어,8.35
1096,2021-01-23,삼진그룹 영어토익반,8.35
1097,2021-01-23,나의 사적인 여자친구,8.20
1098,2021-01-23,테넷,8.19
1099,2021-01-23,런,8.13
1100,2021-01-23,너의 췌장을 먹고 싶어,8.08
1101,2021-01-23,무드 인디고,8.02
1102,2021-01-23,날씨의 아이,7.98
1103,2021-01-23,아이 엠 러브,7.85
1104,2021-01-23,신과함께-죄와 벌,7.83
1105,2021-01-23,펀치 드렁크 러브,7.72
1106,2021-01-23,신과함께-인과 연,7.71
1107,2021-01-23,"안녕, 티라노: 영원히, 함께",7.59
1108,2021-01-23,루비 스팍스,7.51
1109,2021-01-23,도굴,7.30
1110,2021-01-23,애비규환,7.02
1111,2021-01-23,조제,6.51
1112,2021-01-23,이웃사촌,5.98
1113,2021-01-23,원더 우먼 1984,5.21
1114,2021-01-24,극장판 바이올렛 에버가든,9.51
1115,2021-01-24,소울,9.46
1116,2021-01-24,가나의 혼인잔치: 언약,9.45
1117,2021-01-24,언플랜드,9.42
1118,2021-01-24,부활: 그 증거,9.41
1119,2021-01-24,늑대와 춤을,9.30
1120,2021-01-24,인생,9.28
1121,2021-01-24,페이트 스테이 나이트 헤븐즈필 III.스프링 송,9.27
1122,2021-01-24,어바웃 타임,9.18
1123,2021-01-24,사랑의 블랙홀,9.15
1124,2021-01-24,러브레터,9.12
1125,2021-01-24,노팅 힐,9.09
1126,2021-01-24,타오르는 여인의 초상,9.06
1127,2021-01-24,굿바이,9.04
1128,2021-01-24,남매의 여름밤,8.95
1129,2021-01-24,러브 액츄얼리,8.93
1130,2021-01-24,담보,8.92
1131,2021-01-24,해리가 샐리를 만났을 때,8.88
1132,2021-01-24,이별의 아침에 약속의 꽃을 장식하자,8.84
