,매장이름,주소,구,브랜드,위도,경도
1250,황학사거리,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)1522-3232",성동구,스타벅스,37.5695572,127.031966
1251,성수역,서울특별시 성동구 성수이로 94 (성수동2가)1522-3232,성동구,스타벅스,37.543193,127.0569432
1252,상왕십리역,서울특별시 성동구 왕십리로 382 (하왕십리동)1522-3232,성동구,스타벅스,37.5695219,127.0267887
1253,왕십리역,서울특별시 성동구 왕십리로 326 (도선동)1522-3232,성동구,스타벅스,37.5647948,127.0324578
1254,한양대,"서울특별시 성동구 왕십리로 225 (행당동) 1,2층1522-3232",성동구,스타벅스,37.5609227,127.0367184
1255,엔터식스,서울특별시 성동구 왕십리광장로 17 (행당동)1522-3232,성동구,스타벅스,37.5621482,127.0379421
1256,성수이마트,서울특별시 성동구 뚝섬로 379 (성수동2가) 이마트 성수점1522-3232,성동구,스타벅스,37.5397379,127.0531007
1257,옥수,서울특별시 성동구 독서당로 202 (옥수동)1522-3232,성동구,스타벅스,37.5430298,127.0133661
1258,성수낙낙,서울시 성동구 광나루로8길 31 성수SKV1 2동 1층 101~107호1522-3232,성동구,스타벅스,37.5475127,127.064007
1259,효창공원앞역,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)1522-3232",용산구,스타벅스,37.5391624,126.963598
1260,서울역서부,서울특별시 용산구 만리재로 202 (서계동)1522-3232,용산구,스타벅스,37.5549045,126.9684456
1261,이태원역,서울특별시 용산구 이태원로 188 (이태원동)1522-3232,용산구,스타벅스,37.5400456,126.9921017
1262,한강진역R,서울특별시 용산구 이태원로 252 (한남동)1522-3232,용산구,스타벅스,37.5370884,127.0010649
1263,용산역써밋R,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)1522-3232",용산구,스타벅스,37.5271632,126.9651663
1264,이촌,서울특별시 용산구 이촌로 276 (이촌동)1522-3232,용산구,스타벅스,37.5186054,126.9772713
1265,신용산역,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)1522-3232",용산구,스타벅스,37.5292323,126.9669747
1266,용산파크타워,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)1522-3232",용산구,스타벅스,37.5239187,126.9718594
1267,남영동,서울특별시 용산구 한강대로 275 (갈월동)1522-3232,용산구,스타벅스,37.5473301,126.9722574
1268,한남동R,서울특별시 용산구 독서당로 94 (한남동)1522-3232,용산구,스타벅스,37.5347739,127.0109257
1269,서울타워,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층1522-3232,용산구,스타벅스,37.5511694,126.9882266
1270,서울역동자동,서울특별시 용산구 한강대로 372 (동자동)1522-3232,용산구,스타벅스,37.5513303,126.9735251
1271,순천향입구,서울특별시 용산구 대사관로 67 (한남동)1522-3232,용산구,스타벅스,37.5333841,127.0056296
1272,숙대,서울특별시 용산구 청파로47길 57 (청파동3가)1522-3232,용산구,스타벅스,37.5445812,126.9671959
1273,동빙고,서울특별시 용산구 장문로 12 (동빙고동)1522-3232,용산구,스타벅스,37.5289471,126.9917838
1274,숙대입구역,서울특별시 용산구 한강대로 291 (갈월동)1522-3232,용산구,스타벅스,37.5473301,126.9722574
1275,용산아이파크몰,서울특별시 용산구 한강대로23길 551522-3232,용산구,스타벅스,37.5298245,126.9645796
1276,동부이촌동,서울특별시 용산구 이촌로 198 (이촌동)1522-3232,용산구,스타벅스,37.5210945,126.9690312
1277,용산해링턴스퀘어,서울특별시 용산구 서빙고로 17 (한강로3가)1522-3232,용산구,스타벅스,37.5236475,126.9678251
1278,서울역사,서울특별시 용산구 한강대로 405 (동자동) 신-101호1522-3232,용산구,스타벅스,37.5523409,126.972128
1279,용산리첸시아,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)1522-3232",용산구,스타벅스,37.5380677,126.9676185
1280,상봉,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)1522-3232",중랑구,스타벅스,37.5974113,127.0922685
1281,중랑역,서울특별시 중랑구 망우로30길 3 (상봉동)1522-3232,중랑구,스타벅스,37.5930326,127.0747358
1282,중랑구청,서울특별시 중랑구 신내로 721522-3232,중랑구,스타벅스,37.6083906,127.0954925
1283,사가정역,서울특별시 중랑구 면목로 3101522-3232,중랑구,스타벅스,37.5841989,127.0866148
1284,상봉역,서울특별시 중랑구 망우로 307 (상봉동)1522-3232,중랑구,스타벅스,37.5968974,127.086455
1285,묵동이마트,"서울특별시 중랑구 동일로 932 (묵동, 묵동자이아파트) (묵동이마트 B1층)1522-3232",중랑구,스타벅스,37.6136975,127.077514
1286,묵동,서울특별시 중랑구 동일로 952 1522-3232,중랑구,스타벅스,37.6154214,127.0766741
1287,중화역,"서울특별시 중랑구 봉화산로 35 1,2층1522-3232",중랑구,스타벅스,37.6016921,127.0782571
